"NAME","mean_pm25_exact"
"Boulder",5.01433324813843
"Yamhill",5.01156997680664
"Columbia",5.00357246398926
"Madison",4.98581171035767
"Sierra",4.98140096664429
"Union",4.97608184814453
"Grant",4.97047805786133
"Otero",4.96750926971436
"Wallowa",4.96404790878296
"Crook",4.9499363899231
"Chaves",4.94827556610107
"Quay",4.93218803405762
"Fremont",4.92802619934082
"Blaine",4.92029333114624
"El Paso",4.88716793060303
"Wheeler",4.88590812683105
"Beaverhead",4.87586164474487
"Cochise",4.87465524673462
"Esmeralda",4.87010717391968
"Roosevelt",4.86668539047241
"Hot Springs",4.84694194793701
"Lander",4.84684610366821
"Elko",4.84656238555908
"Iron",4.8316650390625
"Socorro",4.83137559890747
"White Pine",4.82872152328491
"Bonneville",4.82471752166748
"Natrona",4.81509447097778
"Emery",4.8132176399231
"Grant",4.80242538452148
"Jeff Davis",4.80039310455322
"Park",4.78981828689575
"Eureka",4.77946519851685
"Boise",4.7614254951477
"Wahkiakum",4.70609140396118
"Polk",4.70371389389038
"Laramie",4.68444538116455
"Lincoln",4.66629695892334
"Washington",4.65184259414673
"Catron",4.62913513183594
"Caribou",4.6261773109436
"De Baca",4.61874198913574
"Uintah",4.60241413116455
"Benton",4.59210205078125
"Alamosa",4.59084796905518
"Pacific",4.57866907119751
"Lemhi",4.57028579711914
"Teton",4.56715154647827
"Las Animas",4.5653247833252
"Apache",4.55034065246582
"Los Alamos",4.54619836807251
"Wayne",4.54430532455444
"Bear Lake",4.54059982299805
"Carbon",4.53058862686157
"Rich",4.52823305130005
"San Juan",4.5250244140625
"Union",4.51007843017578
"Sandoval",4.50289821624756
"Coconino",4.49828672409058
"Santa Fe",4.49467277526855
"Sweetwater",4.48656749725342
"Mono",4.48093128204346
"Harding",4.47852897644043
"Clatsop",4.47102403640747
"Navajo",4.47097969055176
"Sanpete",4.4509449005127
"Grand",4.44679880142212
"Park",4.43723726272583
"Camas",4.42867994308472
"Fremont",4.40994644165039
"Santa Cruz",4.40196657180786
"Valley",4.39706039428711
"Guadalupe",4.38060188293457
"Tillamook",4.37733459472656
"Lincoln",4.37428665161133
"Kane",4.37302350997925
"Cibola",4.36462116241455
"Larimer",4.35725927352905
"Coos",4.35374927520752
"Piute",4.34862232208252
"Fremont",4.33857727050781
"Custer",4.3367395401001
"Uinta",4.32012844085693
"Duchesne",4.31922769546509
"Mesa",4.30527925491333
"Wasatch",4.23761653900146
"San Miguel",4.22858953475952
"Sevier",4.22842454910278
"Garfield",4.22128915786743
"Albany",4.19910097122192
"Torrance",4.18630838394165
"Alpine",4.18012952804565
"Delta",4.1744122505188
"McKinley",4.16039705276489
"Carbon",4.16007137298584
"Huerfano",4.15673780441284
"Sublette",4.14253616333008
"Mora",4.10338640213013
"San Juan",4.10017395019531
"Rio Blanco",4.09901285171509
"Colfax",4.08758020401001
"Moffat",4.05737638473511
"Rio Arriba",4.04947090148926
"Taos",4.04673433303833
"Gilpin",4.04054832458496
"Lincoln",4.03784227371216
"Daggett",4.03755807876587
"Teller",4.03526639938354
"Garfield",3.98583817481995
"Rio Grande",3.98497557640076
"Conejos",3.98007726669312
"Summit",3.95768165588379
"Montezuma",3.93301343917847
"Montrose",3.92610645294189
"Teton",3.91691112518311
"Costilla",3.91342425346375
"Saguache",3.865394115448
"Custer",3.82170057296753
"Archuleta",3.81794357299805
"La Plata",3.80294108390808
"Clear Creek",3.76305103302002
"San Miguel",3.6964647769928
"Routt",3.69559049606323
"Park",3.6122407913208
"Dolores",3.59369111061096
"Chaffee",3.57603430747986
"San Juan",3.52969074249268
"Eagle",3.52241373062134
"Ouray",3.47516775131226
"Jackson",3.4736475944519
"Pitkin",3.43723964691162
"Grand",3.39177584648132
"Mineral",3.3012011051178
"Gunnison",3.25350618362427
"Summit",3.2321400642395
"Hinsdale",3.21248197555542
"Lake",3.12277507781982
